probability_1_1;pdata_average_1;pdata_average_2;pdata_average_3;pdata_average_4;pdata_before_me_1;pdata_before_me_2;pdata_before_me_3;pdata_before_me_4;i_call_preflop;i_bet_preflop;i_call_flop;i_bet_flop;i_call_river;i_bet_river;i_call_turn;i_bet_turn;potheight;potheight_after_preflop;potheight_after_flop;potheight_after_river;to_call;decision;num_active_players;num_active_players_before_me;feat_1;feat_2;feat_3;feat_4;feat_5;feat_6;feat_7;feat_8;feat_9;feat_10;feat_11;feat_12;feat_13;feat_14;feat_15;label
0.5292929292929293;0.71;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;3.0;5.0;2.5;2.5;3.8;0.0;0.5;1;0;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-1.16
0.5292929292929293;0.71;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;3.0;26.0;2.5;2.5;3.8;13.0;3.25;1;0;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-1.16
0.5292929292929293;0.71;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;3.0;68.0;2.5;2.5;3.8;3.0;0.375;1;0;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-1.16
0.2676767676767677;0.54;0.07;0.0;0.12;0.54;0.07;0.0;0.12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;4.0;8.0;8.0;0.0;2.0;1;0;0.125;1.0;0.0;0.0;0.4;0.9166666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.2400000000000001
0.8585858585858586;0.36000000000000004;0.023333333333333334;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;-1;-1;16.0;0.0;0.5;3;1;0.25;1.0;0.0;0.0;0.4;0.5;0.25;0.0;0.5;0.5;0.0;0.5;1.0;0.0;0.21666666666666667;0.2933333333333332
0.34444444444444444;0.54;0.07;0.0;0.12;0.54;0.07;0.0;0.12;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;5.0;5.0;6.0;0.0;0.0;1;1;0.0;0.0;0.0;0.0;0.4;0.6666666666666666;0.5;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.3;0.15666666666666723
0.24343434343434345;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;3.0;11.0;15.0;0.0;0.0;1;0;0.0;0.0;0.0;0.0;0.4;0.5;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.3;-0.2833333333333333
0.5868686868686869;0;0;0;0;0;0;0;0;0.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0;4.0;10.0;14.0;0.0;4.0;2;0;0.25;1.0;0.0;0.0;0.6;0.8333333333333334;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-2.0
0.5868686868686869;0;0;0;0;0;0;0;0;0.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;115.0;4.0;10.0;14.0;29.0;3.625;1;0;0.25;1.0;0.0;0.0;0.6;0.8333333333333334;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-2.0
0.17272727272727273;0.0;0.0;0.0;0.0;0;0;0;0;4.0;0.0;0.0;7.4;0.0;3.0;0.0;0.0;42.4;13.0;34.4;42.4;0.0;1.0;2;1;0.0;0.0;0.0;0.0;0.6;0.9166666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3666666666666667;-0.7933333333333332
0.3606060606060606;0.375;0.155;0.0;0.22;0.25;0.06;0.0;0.11;0.5;0.0;0.0;3.0;0.0;0.0;0.0;1.0;15.0;3.0;11.0;15.0;0.0;0.125;2;0;0.125;1.0;0.0;0.0;0.6;0.5;0.25;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0.2833333333333333;-0.5333333333333333
0.3606060606060606;0.375;0.155;0.0;0.22;0.25;0.06;0.0;0.11;0.5;0.0;0.0;3.0;0.0;0.0;10.5;1.0;39.0;3.0;11.0;15.0;10.5;1.3125;2;0;0.125;1.0;0.0;0.0;0.6;0.5;0.25;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0.2833333333333333;-0.5333333333333333
0.9818181818181818;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;14.3;3.0;14.3;14.3;0.0;0.5;1;1;0.625;0.0;0.0;0.0;0.6;0.8333333333333334;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3666666666666667;0.3533333333333336
0.506060606060606;0.375;0.05;0.0;0.055;0.35;0.1;0.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;2;1;0.125;1.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.21666666666666667;-0.016666666666666666
0.9505050505050505;0.36;0.09;0.0;0.11;0.36;0.09;0.0;0.11;0.5;0.0;0.0;2.0;0.0;2.0;0.0;3.0;11.0;3.0;5.0;7.0;0.0;0.5;1;0;0.625;1.0;0.0;0.0;0.6;0.9166666666666666;0.25;0.0;0.5;1.0;0.0;0.5;0.0;0.0;0.2833333333333333;0.3199999999999998
0.9434343434343435;0.405;0.04;0.0;0.055;0.38;0.08;0.0;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;3.0;3.0;3.0;0.0;0.25;2;1;0.5;0.0;0.0;0.0;0.6;0.75;0.75;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.45;0.07999999999999971
0.8232323232323233;0.46;0.46;0.14;0.42;0.46;0.46;0.14;0.42;0.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;76.0;4.0;68.0;68.0;0.0;0.0;1;0;0.25;1.0;0.0;0.0;0.6;0.5833333333333334;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-3.5266666666666664
0.8232323232323233;0.46;0.46;0.14;0.42;0.46;0.46;0.14;0.42;0.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;152.0;4.0;68.0;68.0;69.3;8.6625;1;0;0.25;1.0;0.0;0.0;0.6;0.5833333333333334;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-3.5266666666666664
0.3484848484848485;0.405;0.255;0.07;0.265;0.38;0.08;0.0;0.11;1.5;0.0;0.0;6.0;54.7;4.0;0.0;5.0;218.8;7.5;93.4;164.1;0.0;2.0;2;0;0.0;0.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.21666666666666667;-3.4433333333333334
0.8727272727272728;0.51;0.0;0.0;0.0;0.51;0.0;0.0;0.0;0.0;1.0;6.6;3.0;0.0;6.0;0.0;6.0;103.8;8.0;26.6;71.8;0.0;4.0;1;0;0.25;1.0;0.0;0.0;0.4;0.75;0.25;0.0;0.5;0.5;0.0;0.5;1.0;0.0;0.21666666666666667;-2.216666666666667
0.4818181818181818;0;0;0;0;0;0;0;0;3.0;0.0;6.8;3.0;11.2;0.0;0.0;5.0;56.5;6.5;27.3;45.3;0.0;2.0;1;0;0.125;1.0;0.0;0.0;0.4;0.75;0.25;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0.21666666666666667;-1.3833333333333333
0.9777777777777777;0.635;0.06;0.1;0.07;0.48;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;9.5;3.5;3.5;7.5;0.0;0.5;2;2;0.375;1.0;0.0;0.0;0.4;0.8333333333333334;0.0;0.0;0.5;0.0;0.0;0.5;0.0;1.0;0.13333333333333333;0.3199999999999998
0.2707070707070707;0.15;0.15;0.0;0.33;0.15;0.15;0.0;0.33;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;12.0;4.0;4.0;8.0;0.0;0.0;1;1;0.375;0.0;0.0;1.0;0.6;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999998;-0.16666666666666644
0.33535353535353535;0.49;0.0;0.0;0.0;0.49;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.5;2.5;2.5;0.0;0.0;1;1;0.125;1.0;0.0;0.0;0.6;0.75;0.25;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.2833333333333333;-0.06666666666666667
0.3575757575757576;0.26;0.21;0.0;0.33;0.26;0.21;0.0;0.33;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;5.0;2.5;2.5;2.5;2.5;0.3125;1;1;0.125;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;-0.11666666666666667
0.7010101010101011;0.39;0.105;0.0;0.165;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;0.0;2;1;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.19999999999999998;0.07999999999999995
0.502020202020202;0.265;0.0;0.0;0.0;0.49;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;6.0;0.0;0.0;2;0;0.125;1.0;0.0;0.0;0.4;0.5833333333333334;0.25;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.21666666666666667;-0.05
0.5909090909090909;0.29;0.21;0.0;0.33;0.29;0.21;0.0;0.33;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;23.0;12.0;15.0;23.0;0.0;0.0;1;1;0.125;0.0;0.0;0.0;0.6;0.8333333333333334;0.5;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.3666666666666667;0.47333333333333344
0.8636363636363636;0.04;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;6.0;4.0;4.0;6.0;0.0;2.0;1;0;0.75;1.0;0.0;1.0;0.4;0.08333333333333333;0.25;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5499999999999999;0.1400000000000001
0.8404040404040404;0.42500000000000004;0.05;0.25;0.0;0.81;0.1;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.5;3.0;3.0;0.0;2.0;2;0;0.25;1.0;0.0;0.0;0.4;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.13333333333333333;-1.3166666666666667
0.8404040404040404;0.81;0.1;0.5;0.0;0.81;0.1;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;5.0;58.0;2.5;3.0;3.0;23.0;2.875;1;0;0.25;1.0;0.0;0.0;0.4;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.13333333333333333;-1.3166666666666667
0.46969696969696967;0.38000000000000006;0.10333333333333333;0.16666666666666666;0.11;0.29;0.21;0.0;0.33;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;8.0;4.0;4.0;4.0;4.0;0.5;3;2;0.125;0.0;0.0;0.0;0.6;0.5833333333333334;0.5;0.5;0.5;0.0;0.0;0.5;1.0;0.0;0.3666666666666667;0.21333333333333335
0.24444444444444444;0.34;0.17;0.0;0.25;0.34;0.17;0.0;0.25;0.0;0.0;0.0;4.0;0.0;3.0;0.0;4.0;29.0;5.0;21.0;25.0;0.0;1.0;1;0;0.0;0.0;0.0;0.0;0.6;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3666666666666667;-0.6833333333333333
0.3616161616161616;0.49;0.0;0.0;0.0;0.49;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;4.0;0.0;0.0;19.0;2.5;3.0;19.0;0.0;0.0;1;0;0.125;0.0;0.0;0.0;0.6;0.9166666666666666;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.3666666666666667;-0.2833333333333333
1.0;0.335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;4.0;4.0;4.0;2.0;0.25;2;2;0.5;0.0;0.0;0.0;0.4;0.8333333333333334;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.15333333333333315
0.8656565656565657;0.36;0.15;0.0;0.2;0.36;0.15;0.0;0.2;2.0;0.0;7.5;0.0;25.0;0.0;29.1;0.0;110.0;10.0;25.0;50.0;29.1;3.6375;1;1;0.25;0.0;0.0;0.0;0.6;0.9166666666666666;0.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.2833333333333333;-2.12
0.7090909090909091;0.49;0.0;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;1;1;0.125;0.0;0.0;0.0;0.6;0.8333333333333334;0.5;0.0;0.5;0.5;0.0;0.5;1.0;0.0;0.3666666666666667;0.046666666666666856
0.2919191919191919;0.45;0.0;0.0;0.0;0.45;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.5;2.0;2.0;0.0;2.0;1;0;0.125;1.0;0.0;0.0;0.4;0.9166666666666666;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21666666666666667;0.046666666666666384
0.9262626262626263;0.4;0.16;0.0;0.2;0.4;0.16;0.0;0.2;1.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;67.0;3.0;3.0;67.0;0.0;2.0;1;1;0.25;0.0;0.0;0.0;0.4;1.0;0.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.21666666666666667;1.0199999999999998
0.8353535353535354;0.41;0.17;0.0;0.2;0.41;0.17;0.0;0.2;1.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;16.0;4.0;4.0;12.0;4.0;0.5;1;1;0.125;0.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.0;0.5;0.5;0.0;0.5;1.0;0.0;0.21666666666666667;0.3
0.8222222222222222;0.52;0.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;19.5;3.5;3.5;11.5;0.0;0.5;1;0;0.25;1.0;0.0;0.0;0.4;0.5;0.25;0.0;1.0;0.5;0.0;1.0;1.0;0.0;0.21666666666666667;0.3333333333333333
0.8393939393939394;0.5566666666666666;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;5.0;0.0;0.0;2.0;0.0;3.0;33.0;5.0;20.0;29.0;0.0;0.5;3;0;0.25;1.0;0.0;0.0;0.6;1.0;0.25;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.2833333333333333;-1.5533333333333335
0.8393939393939394;0.5566666666666666;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;5.0;0.0;0.0;2.0;35.1;3.0;97.1;5.0;20.0;29.0;35.1;4.3875;3;0;0.25;1.0;0.0;0.0;0.6;1.0;0.25;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.2833333333333333;-1.5533333333333335
0.5060606060606061;0.73;0.0;0.0;0.0;0.73;0.0;0.0;0.0;3.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;57.0;9.5;17.0;47.5;0.0;2.0;1;0;0.125;1.0;0.0;0.0;0.4;0.5833333333333334;0.25;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0.21666666666666667;-1.35
0.604040404040404;0.125;0.0;0.0;0.0;0;0;0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;5.0;5.0;5.0;0.0;0.5;4;4;0.25;1.0;0.0;0.0;0.4;0.8333333333333334;0.0;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.13333333333333333;0.12333333333333295
0.48989898989898994;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;2.5;2.5;2.5;0.0;0.0;1;0;0.125;1.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.21666666666666667;-0.1
0.48989898989898994;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;5.0;2.5;2.5;2.5;2.5;0.3125;1;0;0.125;1.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.21666666666666667;-0.1
0.706060606060606;0.53;0.0;0.0;0.0;0.53;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;43.0;5.0;23.0;43.0;0.0;0.0;1;0;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-1.0833333333333333
0.706060606060606;0.53;0.0;0.0;0.0;0.53;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;59.0;5.0;23.0;43.0;16.0;2.0;1;0;0.25;1.0;0.0;0.0;0.6;0.6666666666666666;0.25;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.2833333333333333;-1.0833333333333333
0.31212121212121213;0.5;0.5;0.5;0.0;1.0;1.0;1.0;0.0;3.5;0.0;0.0;4.0;0.0;0.0;0.0;0.0;42.0;14.5;26.0;42.0;0.0;0.0;2;0;0.0;0.0;0.0;0.0;0.4;0.8333333333333334;0.5;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0.3;-0.4
0.1303030303030303;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;2.0;0.0;14.0;0.0;28.0;4.0;7.0;14.0;14.0;1.75;2;2;0.0;0.0;0.0;0.0;0.4;0.8333333333333334;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21666666666666667;1.0666666666666667
0.5767676767676767;1.0;0.5;0.0;1.0;1.0;0.5;0.0;1.0;1.0;0.0;4.0;0.0;12.0;0.0;0.0;0.0;36.0;4.0;8.0;24.0;0.0;0.0;1;0;0.25;1.0;0.0;0.0;0.6;0.75;0.0;0.0;0.5;0.5;0.0;0.5;0.0;0.0;0.19999999999999998;0.5733333333333335
0.602020202020202;0.0;0.0;0.0;0.0;0;0;0;0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;12.5;16.5;20.5;16.5;2.0625;1;1;0.25;1.0;0.0;0.0;0.6;0.75;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.19999999999999998;-0.8333333333333334
